id	text	month	year	assigned
2362951	Mello , an educational campaigner who runs Projeto Uere school in one of Rio 's most notorious favelas , said discontent over spending on the World Cup had increased , while rising inflation had brought many families back to the poverty line .	3	2014	mh
1105184	Remember : This amount needs to be adjusted for inflation in the case of Social Security , and possibly for your pension payment as well . )	8	2012	mh
21448941	The central bank expects the inflation rate to have peaked at 3.2 percent in October -- and will be at 3 percent for the year as a whole .	11	2017	mh
31295541	""" The bank did highlight increasing downside risks from external demand and stated that it will pay closer attention to the possibility that momentum towards reaching its 2% inflation target will be lost , "" Marcel Thieliant of Capital Economics said in a commentary ."	9	2019	mh
3086711	"Consequently , the "" race to debase "" will intensify , yielding increased worldwide inflation ."	3	2015	mh
3871242	The passion of the festivities illustrate how many here yearn for change in a country that suffers runaway inflation , shortages of basic goods , and endemic violent crime .	12	2015	mh
8496669	Today , inflation is running at over 55% , the poverty rate has surpassed 30% , and output and employment are shrinking .	8	2019	mh
85016265	"Since 1970 , "" real income "" in the United States -- income adjusted for inflation -- has been nearly flat ."	5	2020	mh
87913870	He says the inflation is temporary and will iron itself out through the recovery effort , especially as supply chain issues are solved .	9	2021	mh
87728025	If we are intent upon growing the economy for everyone while maintaining stable prices , should we not look at government actions that will limit inflation instead of fostering it as our current ones do ?	8	2021	mh
86516120	The need to make the framework more sustainable over the longer run reflects the lengthening time span for achieving its inflation goal as prices fell at the fastest pace in a decade toward the end of 2019 .	1	2021	mh
87745411	Project Syndicate ) -- Over the past few months , there has been a growing chorus of economic observers voicing concerns about the increase of inflation in the United States .	8	2021	mh
1145824	Figure 2 U.K. interquartile range of inflation expectations  Figure 2 shows dispersion as measured by the interquartile range .	9	2012	mh
31915321	Staying on the job longer wo n't benefit everyone , but if your earnings are higher now than earlier in your career ( after adjusting for inflation ) , you can bump up the average wage that determines your benefit by putting in an extra few years .	6	2020	mh
70867855	Low inflation in the US , well I just paid $35 for an automobile air cleaner .	6	2019	mh
3446908	Yet weak monsoons could lead to higher inflation through food costs that could limit further interest rate cuts in the future .	7	2015	mh
23740423	A relatively new phenomenon , inflation has become a real worry for governments since the 1960s .	3	2018	mh
86403627	"Included in this enhancement are a series of "" diffusion indexes "" that show the risk and uncertainty policymakers as a group attach to their projections for growth , unemployment and inflation ."	12	2020	mh
7066352	The MPC said their decision was influenced by oil prices which have fallen by 40% since its November Inflation Report , which would likely mean global inflation would remain low in the near-term .	1	2016	mh
1284684	Chatter is growing louder that the Fed will change its guidelines , and instead of tying interest rate policy to a calendar date , they will link it toward set goals for the unemployment and inflation rates .	12	2012	mh
8029432	Only inflation 's simplest version , he said , is ruled out by recent observations .	4	2016	mh
3437586	""" The Fed does n't necessarily need to see that inflation is at 2 percent , but certainly on the glide path towards 2 percent ."	7	2015	mh
2547719	If the central bank actions aimed at addressing financial stability risks are large and persistent , the inflation rate will likely deviate from target for many years .	6	2014	mh
2374996	"Most models of inflation we have today show that different parts of that hyper-dense early universe would have expanded at different speeds , creating "" bubbles "" of space time which would effectively be cut off from each other , resulting in many bubble universes , co-existing but unable in to interact ."	3	2014	mh
88176324	Phil Orlando has not heard this many people mentioning stagflation since he was a financial journalist in the late 1970s , when oil prices were soaring and inflation stood at more than double its current level .	10	2021	mh
42621754	When she finished her second masters degree , all of the sudden there was rampant inflation and no jobs .	1	2021	mh
697824	But slow growth -- 1.7% annually since 2000 , adjusted for inflation -- has helped faster-growing countries catch up .	1	2012	mh
3270653	as the market was worried that the tapering process would choke off growth and inflation , a report by Pavilion noted .	5	2015	mh
7473540	"Key Quotes  "" Generally , the EUR has weakened against major currencies on the back of weak HICP numbers in the euro zone , prompting speculation that the ECB will have to revise down its inflation forecast further and loosen monetary policy more aggressively "" ."	3	2016	mh
2871710	We can see size inflation happening over shorter time spans as well ; a size 2 in the 2011 ASTM standard falls between a 1995 standard size 4 and 6 .	10	2014	mh
4855410	economies suffer from a substantial output gap , inflation below target , and conventional monetary policy constrained by interest rates close to zero .	12	2014	mh
94424829	The appeal comes as inflation remains a big challenge for Democrats , with control of Congress at stake .	10	2022	mh
