id	text	Property	label	narrative_time	weight	region	city	state	scope
2470065	MoneyWatch Americans face threat of higher inflation Economists can talk until they're blue in the face about how there's no meaningful jump in the core annualized inflation rate or the Producer Price Index.	effect			0	west	Kent	Washington	National
3143541	Moreover, there are upside as well as downside risks to the inflation outlook.	effect			0				
86344641	Nancy Davis, who manages the Quadratic Interest Rate Volatility and Inflation Hedge ETF, said she has seen a jump in interest in recent weeks from investors worried about the impact of rebound in some of the consumer and asset prices quashed by this year's crisis.	effect	savings	present	1	northeast	State College	Pennsylvania	National
3146473	Nationally, inflation-adjusted wages at the median of the earnings distribution curve have either fallen or barely risen in 35 years going back as far as 1979.	effect			0				
33403881	Needle of a disposable syringe with a drop of liquid on the tip against the background of a fragment...+ of a US dollar bill getty To take the last point first, the original wartime profits tax was part of a larger effort to control inflation in an economy almost wholly given over to war production.	effect			0	midwest	Forbes	North Dakota	National
31449273	No multi-collinearity issue was detected as assessed by the variance inflation factors (VIF).	effect			0				
2764790	On average, median pre-tax income (adjusted for inflation) fell for all families by 4.7% between 2010 to 2013.	effect			0				
21044961	One complicating factor is that the nation's inflation gauges may be out of whack given the impact on energy prices from the recent hurricanes along the Gulf Coast.	effect			0	northeast	Washington	District of Columbia	National
7762801	"One of them noted ""there would be an increase in confusion and anxiety among financial institutions and depositors,"" considering the public's limited understanding of the need for 2% inflation."	effect	social	future	1	northeast	Washington	District of Columbia	National
72720851	One possible reason is, in countries with high inflation, people may be willing to pay more for bitcoin.	effect	other-effect	general	1				
231513	One reason for this boom is the belief that the Fed's easy-money policies will lead to serious inflation in the future.	effect			0	midwest	Time	Illinois	National
25069061	Others defended the increase as smaller than the rate of inflation.	effect			0	midwest	Minneapolis	Minnesota	Regional
3060492	Over the same 5-year period price inflation averaged about 1.8 percent a year, meaning that the purchasing power of average hourly earnings has climbed 0.2 percent a year.	effect			0				
508991	Overall, inflation-adjusted wages have been stagnant in the recovery.	effect			0	northeast	Stratham	New Hampshire	National
87024365	"PRITHVIRAJ SRINIVAS, CHIEF ECONOMIST, AXIS CAPITAL, MUMBAI ""The MPC's decision came in line with expectations given the uncertain demand and inflation outlook due to a resurgence in COVID-19 cases."	effect	rates	present	1	midwest	Eagan	Minnesota	National
70097562	People's average weekly earnings thus increased $46, or 5.73 percent, before adjusting for inflation.	effect			0				
18874519	Playing down the significance of its new guidance and the forecast cuts, Draghi said the general path of inflation has not changed and rate cuts are not impossible, giving his message a dovish tilt.	effect	rates	future	1	midwest	Eagan	Minnesota	National
2833233	"Potential growth rates--that is, the pace at which annual output can expand without pushing up inflation--are also being revised down."""	effect			0				
88134012	Price inflation is starting to ease up, but the market remains far from normal.	effect			0	northeast	State College	Pennsylvania	National
88188135	REUTERS/Ralph Orlowski FRANKFURT, Oct 29 (Reuters) - The European Central Bank can end emergency bond purchases next spring and needs to watch consumer prices as persistently high inflation could require a reduction of stimulus, Estonian central bank chief Madis Mueller said on Friday.	effect	rates	future	1	midwest	Eagan	Minnesota	National
2770417	Read the history of the late 19th century--deflation is far worse for ordinary folks than inflation).	effect			0				
87743482	Republicans have seized on inflation data to criticize Biden's economic agenda and to vote against additional spending, arguing that the fiscal response so far is to blame for the jump in inflation.	effect			0				
31972757	Results were further adjusted for a lambda GC value of 1.069 to correct for any residual test statistic inflation due to population stratification.	effect			0				
70861950	Retail inflation is a crucial data point, keenly watched by the Reserve Bank of India (RBI) while deciding its monetary policy.	effect	rates	general	1				
