count,source,city,state,zip code,latitude,longitude,circulation,scope
2,Mat-Su Valley Frontiersman,Wasilla,Alaska,99645,61.587291,-149.3051214,no data,no data
2,Mediaite on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,Medical Xpress,Plano,Texas,75093,33.0139296,-96.78727,no data,no data
2,Metro.us,no data,Oregon,United States,45.46931025,-122.6174993,no data,no data
2,Mission Local,Mission,Texas,no data,26.2159066,-98.3252932,no data,no data
2,Montana Standard,Butte,Montana,59703,46.0146592,-112.5367716,no data,no data
2,Murray Ledger & Times,no data,Georgia,no data,34.7851861,-84.7352262,no data,no data
2,My Plainview,Plainview,Texas,79072,34.1847936,-101.706841,no data,no data
2,MyCentralJersey.com,New York,New York,10118,40.7123,-74.0068,no data,no data
2,MyDaytonDailyNews,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,MyHorryNews.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
2,NBC New York on MSN.com,Universal City,California,91608,34.1429637,-118.360565,no data,no data
2,NBC Sports on MSN.com,Universal City,California,91608,34.1429637,-118.360565,no data,no data
2,NEWS10 ABC,City of Albany,New York,12204,42.6723273,-73.75280798,no data,no data
2,NFL,Perimeter Road,Nevada,no data,39.4130785,-118.692588,no data,no data
2,National Review on MSN.com,National,West Virginia,26502,39.5863598,-80.0383863,no data,no data
2,Nevada Appeal,Reno,Nevada,89521,39.4235841,-119.7399623,4517,no data
2,New Hampshire Public Radio,Concord,New Hampshire,3301,43.1925418,-71.5328322,no data,no data
2,New Republic,Manchester,New Hampshire,3101,42.9919476,-71.4627148,no data,no data
2,NewNowNext,Portland,Oregon,97207,45.5235,-122.676,no data,no data
2,NewarkAdvocate.com,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
2,Newnan Times-Herald,Newnan,Georgia,30263,33.3806716,-84.7996573,no data,no data
2,News 13 Orlando,Orlando,Florida,no data,28.5421109,-81.3790304,no data,no data
2,News 96.5 - WDBO,Eatonville,Florida,32810,28.6202771,-81.4092366,no data,no data
2,News Chief,Washington Avenue,Virginia,23607,36.9786613,-76.4308,316,no data
2,News-Herald.com,Suffolk,Virginia,23434,36.7279316,-76.58463794,no data,no data
2,News-Press NOW,Stillwater,Oklahoma,74074,36.1120389,-97.06050928,no data,no data
2,NewsWest9.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
2,Newsmax,Deerfield Beach,Florida,33442,26.3106,-80.1429,no data,no data
2,North Platte Telegraph,Lansdale,Pennsylvania,19446,40.2340936,-75.2731376,no data,no data
2,Norwalk Reflector,Norwalk,Ohio,44857,41.2429085,-82.6138769,no data,no data
2,OPB News,Portland,Oregon,97219,45.47389535,-122.6713407,no data,no data
2,OSU - The Lantern,Conway,New Hampshire,3818,43.993211,-71.105786,no data,no data
2,Ocala.com,Ocala,Florida,no data,29.1871986,-82.1400923,no data,no data
2,Odessa American,Odessa,Texas,79763,31.86187515,-102.4066982,no data,no data
2,Oklahoman.com,Guthrie,Oklahoma,73044,35.87772485,-97.42516072,no data,no data
2,OneNewsNow,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
2,Onward State,Santa Barbara,California,93131,34.4240718,-119.7056865,no data,no data
2,PA home page,no data,no data,Pennsylvania,40.9699889,-77.7278831,no data,no data
2,PBS NewsHou,Arlington,Virginia,22202,38.8620688,-77.0504543,no data,no data
2,POLITICO on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,PRI,Austin,Texas,78746,30.2509,-97.8002,no data,no data
2,Palestine Herald Press,Palestine,Texas,no data,31.7621153,-95.6307891,no data,no data
2,Pitchfork,Copper Mountain,Colorado,no data,39.4986402,-106.1510928,no data,no data
2,Polygon,no data,no data,no data,,,no data,no data
2,PopSugar,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
2,Post and Courier Charleston,Dickerson Acres,South Carolina,29626,34.4944709,-82.71014325,no data,no data
2,Press and Journal,Dickerson Acres,South Carolina,29626,34.4944709,-82.71014325,no data,no data
2,Redlands Daily Facts,Redlands,California,no data,34.0550328,-117.1827445,no data,no data
2,Refinery29,San Francisco,California,94107,37.721,-122.391,no data,no data
2,Refinery29 on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,Richland Source,Pontiac,South Carolina,29045,34.1285413,-80.85460045,no data,no data
2,Richmond Register,Richmond,Virginia,23226,37.5916982,-77.5302386,no data,no data
2,Rick Kupchella's BringMeTheNews,no data,Colorado,United States,38.5755523,-105.9305661,no data,no data
2,Roanoke Times,Mountain View,Virginia,24011,37.270105,-79.9448042,no data,no data
2,Rockford Register Star,Rockford Township,Illinois,61104,42.2691751,-89.09171821,7691,no data
2,Rome Sentinel,City of Rome,New York,no data,43.2128473,-75.4557304,no data,no data
2,Route Fifty,Route,California,no data,35.435582,-117.887032,no data,no data
2,Sacramento Be,Sacramento,California,no data,38.5810606,-121.493895,no data,no data
2,Sacramento Bee on MSN.com,Sacramento,California,no data,38.5810606,-121.493895,no data,no data
2,San Antonio Current,San Antonio,Texas,78215,29.43812885,-98.4844688,no data,no data
2,San Antonio Express-News ,San Antonio,Texas,78216,29.5255933,-98.4719581,no data,no data
2,San Mateo Daily Journal,San Diego,California,92101,32.73336075,-117.1922464,no data,no data
2,Santa Rosa Press Democrat,Santa Rosa,California,95402,38.4419185,-122.7153698,no data,no data
2,Seeking Alpha,Weston,Missouri,64098,39.3858676,-94.8787354,no data,no data
2,Signal Tribune,Signal,Arizona,no data,34.4741831,-113.6338223,no data,no data
2,Sioux Falls Argus Leader,Sioux Falls Township,South Dakota,57104,43.5457089,-96.7304463,no data,no data
2,Slate on MSN.com,Slate,West Virginia,no data,39.1359112,-81.445954,no data,no data
2,Southwest Times Record,no data,no data,no data,,,no data,no data
2,SpaceCoastDaily.com,The Dalles,Oregon,97058,45.5945,-121.1786,no data,no data
2,Splinte,Seattle,Washington,98109,47.6222,-122.337,no data,no data
2,Star Tribune,Falcon Heights,Minnesota,55108,44.98007355,-93.1732828,206366,no data
2,Statesville Record &amp; Landmark,Statesville,North Carolina,28677,35.7853197,-80.88491095,no data,no data
2,Stevens Point Journal,Stevens Point,Wisconsin,54481,44.52409845,-89.58478331,1821,no data
2,Sunbury Daily Item,Sunbury,Pennsylvania,17801,40.8625621,-76.794489,no data,no data
2,SurfKY News,no data,no data,no data,,,no data,no data
2,TWC News,Milwaukee,Wisconsin,53202,43.0314338,-87.9042984,no data,no data
2,Teen Vogue,Washington County,77833,United States,30.1792205,-96.39909197,no data,no data
2,Texas Monthly,Houston,Texas,77066,29.9864967,-95.3386555,263422,no data
2,Texas Tribune,Sherman,Texas,75090,33.5984402,-96.590546,no data,no data
2,The American Prospect,Woodstock,Vermont,5091,43.6231251,-72.5206497,no data,no data
2,The Atlantic on MSN.com,no data,New Jersey,no data,39.5143268,-74.6632883,no data,no data
2,The Bulletin,Kent,Ohio,44242,41.1480971,-81.3459048,no data,no data
2,The Collegian,State College,Pennsylvania,16801,40.79053595,-77.86284988,no data,no data
2,The Columbian,Vancouver,Washington,no data,45.6268411,-122.6792727,no data,Regional
2,The Columbus Dispatch on MSN.com,Columbus,Ohio,no data,39.9622601,-83.0007065,no data,no data
2,The Daily Caller,no data,no data,no data,,,no data,no data
2,The Daily Courier,Selma,Oregon,97538,42.2665,-123.5549,no data,no data
2,The Daily Freeman,Freeman,South Dakota,57029,43.352487,-97.437286,no data,no data
2,The Daily Herald,Herald,Virginia,no data,36.9878819,-82.4020923,no data,no data
2,The Daytona Beach News-Journal,Daytona Beach,Florida,no data,29.2108147,-81.0228331,no data,no data
2,The Denver Post on MSN.com,no data,Denver,Colorado,39.7392364,-104.984862,no data,no data
2,The Dickinson Press,no data,Kansas,no data,38.8790615,-97.1893341,no data,no data
2,The Elkhart Truth,no data,Indiana,no data,41.6012796,-85.8590603,no data,no data
2,The FADER,no data,no data,no data,,,no data,no data
2,The Greeley Tribune,no data,Kansas,67879,38.4570355,-101.8185007,no data,no data
2,The Herald News,Southgate,Michigan,48195,42.2105632,-83.2240428,no data,no data
2,The Herald-Dispatch,Huntington,West Virginia,25701,38.4199804,-82.44215214,no data,no data
2,The Herald-Times ,City of Middletown,New York,10940,41.4435778,-74.42436307,no data,no data
2,The Independent,Austin,Texas,78701,30.2678018,-97.75116747,no data,no data
2,The Ithaca Journal,City of Ithaca,New York,no data,42.4396039,-76.4968019,no data,no data
2,The Lufkin Daily News,Lufkin,Texas,75904,31.3391576,-94.73121681,no data,no data
2,The Meade County Messenger ,no data,Kansas,no data,37.2091116,-100.396302,no data,no data
2,The Missoulian,Missoula,Montana,59807,46.86651865,-113.9965118,no data,no data
2,The Motley Fool,Lyles-Crouch,Virginia,22314,38.804096,-77.0636776,no data,no data
2,The News Center,Frederick,Maryland,21703,39.3960944,-77.42577108,no data,no data
2,The Northwest Florida Daily News,no data,no data,Florida,27.7567667,-81.4639835,no data,no data
2,The Pantagraph,Bloomington,Illinois,61701,40.4801652,-88.993485,no data,no data
2,The Post-Crescent,no data,no data,no data,,,no data,no data
2,The Post-Journal,Seattle,Washington,98174,47.6027289,-122.3356005,no data,no data
2,The Republic,Bellefonte,Pennsylvania,16823,40.9140266,-77.7833365,no data,no data
2,The Salt Lake Tribune on MSN.com,no data,California,no data,39.0505411,-122.7776556,no data,no data
2,The Sentinel,Big Sky,Montana,United States,45.2982639,-111.0893922,no data,no data
2,The Spectrum,Fayetteville,Arkansas,no data,36.0465928,-94.18472627,no data,no data
2,The Tand D.com,Grand Junction,Colorado,81504,39.0628415,-108.4963818,no data,no data
2,The Trace,Wellington,Florida,no data,26.6810014,-80.28807512,no data,no data
2,The Trentonian,Trenton,New Jersey,8638,40.2259016,-74.7545101,no data,no data
2,The Union-Recorder,Milledgeville,Georgia,31061,33.09777715,-83.25695894,no data,no data
2,The Vindicator,Esmeralda County,89013,United States,37.7288221,-117.2050779,no data,no data
2,TheReporter.Com,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
2,Time on MSN.com,Time,Illinois,no data,39.5611535,-90.72341263,no data,no data
2,Times Daily,Woburn,Massachusetts,1801,42.4956883,-71.1425132,no data,no data
2,Times Herald-Record,City of Middletown,New York,10940,41.4435778,-74.42436307,5521,no data
2,Tri-City Herald,Douglas County,97457,United States,42.991326,-123.3020489,12487,no data
2,TribDem.com,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
2,TwinCities.com on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,Twitchy,San Francisco,California,94107,37.7803,-122.39,no data,no data
2,Tyler Morning Telegraph,no data,Texas,no data,30.7563939,-94.3984613,no data,no data
2,USA TODAY High School Sports,no data,no data,no data,39.7837304,-100.445882,no data,no data
2,UpNorthLive.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
2,Uticaod,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
2,VICE,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,VICE News,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,Vail Daily,Vail,Colorado,81657,39.6440207,-106.3801669,no data,no data
2,VentureBeat,San Francisco,California,94110,37.7506,-122.4121,no data,no data
2,Villages-News,Austin,Texas,78701,30.2682,-97.7462,no data,no data
2,Vocativ,Ashburn,Virginia,20149,39.0469,-77.4903,no data,no data
2,Vulture,no data,Florida,United States,25.6928814,-80.7103401,no data,no data
2,WACH.com,Columbia,South Carolina,no data,34.0007493,-81.0343313,no data,no data
2,WAGMTV,Seattle,Washington,98109,47.6222,-122.337,no data,no data
2,WANE,Town of Vernon,New York,no data,43.079672,-75.539589,no data,no data
2,WAVE,Louisville,Kentucky,no data,38.2542376,-85.759407,no data,no data
2,WBIW.com,Bedford,Indiana,47421,38.8731063,-86.4761036,no data,no data
2,WBTW - Myrtle Beach and Florence SC,Pee Dee Church Road,South Carolina,29536,34.3673835,-79.3225459,no data,no data
2,WBXH,no data,no data,no data,,,no data,no data
2,WCLU Radio,Glasgow,Kentucky,42127,37.0053284,-85.9116436,no data,no data
2,WDAZ,Grand Forks,North Dakota,58201,47.89785155,-97.04637887,no data,no data
2,WDEZ,Town of Rib Mountain,Wisconsin,no data,44.9208014,-89.7195682,no data,no data
2,WFXG.com,Augusta,Georgia,no data,33.4709714,-81.9748429,no data,no data
2,WGAU,Athens-Clarke County Unified Government,Georgia,30606,33.9412265,-83.4034923,no data,no data
2,WGRZ,Buffalo,New York,no data,42.8867166,-78.8783922,no data,no data
2,WHDH-TV,Newton,Massachusetts,2464,42.3113143,-71.21601,no data,no data
2,WHMI,Howell Township,Michigan,48855,42.6630883,-83.9399531,no data,no data
2,WINA,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,WJBD Online,County Road 600 North,Illinois,no data,38.5625489,-88.9992297,no data,no data
2,WJON,New York,New York,10123,40.7128,-74.006,no data,no data
2,WJTV,Jackson,Mississippi,no data,32.2998686,-90.1830408,no data,no data
2,WKRC TV Cincinnati,Cincinnati,Ohio,45202,39.1162927,-84.5018516,no data,no data
2,WKYC.com,Cleveland,Ohio,no data,41.4996574,-81.6936772,no data,no data
2,WLBT,Jackson,Mississippi,no data,32.2998686,-90.1830408,no data,no data
2,WLBZ-TV,Holden,Maine,4429,44.7361834,-68.6708657,no data,no data
2,WLRN,Miami,Florida,33132,25.7891726,-80.19187476,no data,no data
2,WNWO NBC 24,North Cousino Road,Ohio,43618,41.6675476,-83.3560407,no data,no data
2,WNYC,New York County,New York,United States,40.7298554,-73.9607289,no data,no data
2,WNYT,City of Albany,New York,no data,42.6511674,-73.754968,no data,no data
2,WPMI Local 15 News,County Road 64,Alabama,36567,30.626581,-87.6472089,no data,no data
2,WPTV.com,West Palm Beach,Florida,33401,26.71380055,-80.06487786,no data,no data
2,WPTZ,City of Plattsburgh,New York,no data,44.69282,-73.45562,no data,no data
2,WRGT TV Fox 45,Ashtabula County,44076,United States,41.5299814,-80.8485333,no data,no data
2,WSLS,Honeysuckle Road,Virginia,24059,37.20069,-80.1483741,no data,no data
2,WSYM-TV,Lansing,Michigan,no data,42.7337712,-84.5553805,no data,no data
2,WTMJ-T,no data,no data,no data,,,no data,no data
2,WTMJ-TV  ,Milwaukee,Wisconsin,53212,43.0897434,-87.90190184,no data,no data
2,WTNH.co,no data,South Central Connecticut Planning Region,Connecticut,41.3082138,-72.9250518,no data,no data
2,WTVB AM,Coldwater Township,Michigan,49036,41.9094932,-85.0057992,no data,no data
2,WTVQ,Lexington,Kentucky,40509,38.0340866,-84.3938256,no data,no data
2,WWAY TV,Brentwood,California,94513,37.9452594,-121.7009932,no data,no data
2,"WWL News, Talk, Sports Radio Station",Bay Lake,Florida,32821,28.375134,-81.5509342,no data,no data
2,WWNY-TV,Town of Wilna,New York,13619,43.97824,-75.609627,no data,no data
2,WWSB,Sarasota,Florida,no data,27.3365805,-82.5308545,no data,no data
2,Washington Blade,Ward 2,District of Columbia,20005,38.9130975,-77.0322933,no data,no data
2,Washington Examiner on MSN.com,no data,Washington,District of Columbia,38.8950368,-77.0365427,no data,no data
2,Westword,Aloha,Oregon,no data,45.488681,-122.8726112,19840,no data
2,WiscNews,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
2,Wyoming Tribune,Casper,Wyoming,82601,42.84897295,-106.3228718,no data,no data
2,York Daily Record/Sunday News,York,Pennsylvania,17401,39.9624662,-76.727729,no data,no data
2,accesswdun.com,no data,no data,no data,,,no data,no data
2,austin360,Reston,Virginia,20190,38.9609,-77.3429,no data,no data
2,billboard.com,no data,California,United States,34.0934651,-116.1562114,no data,no data
2,c-span.org,Org,Minnesota,no data,43.5813534,-95.651678,no data,no data
2,chronicle.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,euronews.com,no data,no data,no data,,,no data,no data
2,firstpost.com,Ashburn,Virginia,20149,39.0469,-77.4903,no data,no data
2,huffpost.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,insider,San Francisco,California,94107,37.721,-122.391,no data,no data
2,kjrh.com,Tulsa,Oklahoma,74105,36.10933965,-95.97515661,no data,no data
2,kplr11.com,New York,New York,10123,40.7128,-74.006,no data,no data
2,mymotherlode.com,Santa Clara,California,95054,37.3931,-121.962,no data,no data
2,recordnet.com,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
2,seattletimes.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
2,si.com,San Francisco,California,94107,37.721,-122.391,no data,no data
2,skysports.com,no data,no data,no data,,,no data,no data
2,standardspeaker.com,no data,no data,Pennsylvania,40.9699889,-77.7278831,no data,Regional
2,thecrimereport.org,Org,Minnesota,no data,43.5813534,-95.651678,no data,no data
2,thetimes-tribune.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
2,triblive.com,no data,no data,no data,,,no data,Local
2,wacotrib.com,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
2,wave3.com,Seattle,Washington,98109,47.6222,-122.337,no data,no data
2,webcenter11,Seattle,Washington,98108,47.6229,-122.337,no data,no data
2,wired.com,Hamilton County,Tennessee,37363,35.0752578,-85.0618098,no data,no data
2,wwlp.com,Chicopee,Massachusetts,1013,42.1552284,-72.61236518,no data,no data
2,www.localmemphis.com,Funie Steed Road,Florida,34747,28.3317994,-81.59411631,no data,no data
2,www.msn.com,Funie Steed Road,Florida,34747,28.3317994,-81.59411631,no data,no data
2,wxii12.com,no data,no data,no data,,,no data,no data
1,12NewsNow.Com,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
