city,state,urban,region,time,cost,cost-push,demand,expect,fiscal,govt,international,monetary,other-cause,other-effect,purchase,rates,redistribution,savings,social,supply,trade,uncertain,wage
"allentown, pennsylvania",pennsylvania,0,northeast,316,6,2,0,0,0,6,0,0,0,0,0,0,3,4,0,2,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,317,2,2,0,0,0,0,0,0,0,0,1,0,2,6,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,318,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"allentown, pennsylvania",pennsylvania,0,northeast,319,2,3,1,0,0,3,0,0,0,0,4,0,0,2,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,320,1,7,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,321,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,322,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,323,4,3,0,0,1,4,0,0,2,0,1,2,1,0,0,6,0,0,3
"allentown, pennsylvania",pennsylvania,0,northeast,324,1,3,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,325,6,4,0,0,0,2,0,1,0,0,6,5,1,3,0,2,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,326,2,3,1,0,0,2,0,4,0,0,0,3,1,1,0,6,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,327,6,1,2,0,0,0,0,0,2,0,2,0,0,2,0,6,0,0,1
"allentown, pennsylvania",pennsylvania,0,northeast,328,12,3,0,0,1,3,0,1,0,0,1,9,2,7,0,7,0,0,1
"allentown, pennsylvania",pennsylvania,0,northeast,329,11,2,1,0,0,8,0,1,0,0,2,6,2,1,0,0,0,1,1
"allentown, pennsylvania",pennsylvania,0,northeast,330,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,331,9,1,1,0,0,4,0,0,0,0,1,3,1,2,0,5,0,2,0
"allentown, pennsylvania",pennsylvania,0,northeast,332,4,2,1,0,0,3,0,0,0,0,2,2,0,3,0,6,0,1,0
"allentown, pennsylvania",pennsylvania,0,northeast,333,5,1,3,0,0,4,1,2,0,0,3,2,0,0,1,4,0,0,1
"allentown, pennsylvania",pennsylvania,0,northeast,334,5,0,4,0,0,1,0,1,0,0,7,1,1,3,0,5,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,335,8,2,5,0,4,2,0,1,0,0,8,1,1,1,0,8,0,0,1
"allentown, pennsylvania",pennsylvania,0,northeast,336,4,6,4,0,0,2,1,1,0,0,8,3,1,0,0,2,0,1,0
"allentown, pennsylvania",pennsylvania,0,northeast,337,4,3,2,0,0,2,0,0,0,0,4,2,1,1,1,4,1,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,338,3,0,2,0,0,1,0,0,0,0,3,0,1,0,0,2,0,1,0
"allentown, pennsylvania",pennsylvania,0,northeast,339,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,340,6,2,3,0,1,0,0,1,2,0,2,3,2,0,0,3,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,341,10,4,1,0,1,0,0,0,0,0,2,0,1,1,1,4,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,342,3,2,0,0,4,1,0,1,0,0,0,0,0,4,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,343,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,344,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,346,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"allentown, pennsylvania",pennsylvania,0,northeast,347,1,1,1,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,256,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0
"anchorage, alaska",alaska,0,west,257,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,258,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,261,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,262,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,1,0,0
"anchorage, alaska",alaska,0,west,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"anchorage, alaska",alaska,0,west,264,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,266,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0
"anchorage, alaska",alaska,0,west,267,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"anchorage, alaska",alaska,0,west,268,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,270,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0
"anchorage, alaska",alaska,0,west,271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,276,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"anchorage, alaska",alaska,0,west,279,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,288,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,291,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,292,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,295,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,296,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,297,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,298,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,299,1,4,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,300,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"anchorage, alaska",alaska,0,west,301,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,302,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,303,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,311,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"anchorage, alaska",alaska,0,west,312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,314,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"anchorage, alaska",alaska,0,west,315,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,316,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,318,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,319,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,320,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"anchorage, alaska",alaska,0,west,321,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,323,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,324,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0
"anchorage, alaska",alaska,0,west,325,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,326,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,0,0,0
"anchorage, alaska",alaska,0,west,327,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"anchorage, alaska",alaska,0,west,328,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"anchorage, alaska",alaska,0,west,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,331,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"anchorage, alaska",alaska,0,west,332,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0
"anchorage, alaska",alaska,0,west,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,334,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,335,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"anchorage, alaska",alaska,0,west,336,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3
"anchorage, alaska",alaska,0,west,337,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"anchorage, alaska",alaska,0,west,338,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,339,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"anchorage, alaska",alaska,0,west,340,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0
"anchorage, alaska",alaska,0,west,341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,342,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,343,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"anchorage, alaska",alaska,0,west,344,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1
"anchorage, alaska",alaska,0,west,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"anchorage, alaska",alaska,0,west,346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"annapolis, maryland",maryland,0,northeast,324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,325,7,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0
"annapolis, maryland",maryland,0,northeast,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"annapolis, maryland",maryland,0,northeast,327,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,328,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"annapolis, maryland",maryland,0,northeast,329,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,330,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
"annapolis, maryland",maryland,0,northeast,331,3,0,1,0,1,1,0,2,0,0,1,4,0,1,0,1,0,1,0
"annapolis, maryland",maryland,0,northeast,332,6,1,1,0,1,4,0,1,0,0,0,14,1,3,0,10,0,0,3
"annapolis, maryland",maryland,0,northeast,333,4,5,1,0,1,1,2,8,0,0,2,37,3,13,0,15,0,2,4
"annapolis, maryland",maryland,0,northeast,334,6,0,5,0,0,1,0,6,0,0,1,12,0,2,0,7,0,0,5
"annapolis, maryland",maryland,0,northeast,335,0,3,2,0,0,0,2,7,0,0,1,10,0,3,0,2,0,2,3
"annapolis, maryland",maryland,0,northeast,336,3,0,0,0,0,4,4,5,0,0,3,13,0,1,0,5,0,1,3
"annapolis, maryland",maryland,0,northeast,337,4,2,3,0,1,2,0,4,0,0,0,15,0,3,1,4,0,0,2
"annapolis, maryland",maryland,0,northeast,338,3,0,0,0,0,8,1,2,0,0,0,11,0,1,0,9,0,0,1
"annapolis, maryland",maryland,0,northeast,339,4,3,1,0,1,4,0,4,0,0,1,10,0,1,0,13,0,2,0
"annapolis, maryland",maryland,0,northeast,340,3,4,1,4,0,0,2,9,0,0,0,13,0,4,3,14,0,1,2
"annapolis, maryland",maryland,0,northeast,341,2,0,3,0,0,2,1,1,0,0,1,8,0,6,2,12,1,1,0
"annapolis, maryland",maryland,0,northeast,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,343,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,344,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,345,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,346,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"annapolis, maryland",maryland,0,northeast,347,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"anniston, alabama",alabama,0,southeast,277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,304,1,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,305,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,306,1,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,307,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,308,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,309,2,1,0,0,2,1,0,0,0,0,1,0,0,3,0,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,310,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"appleton, wisconsin",wisconsin,0,midwest,311,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,312,0,0,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,1
"appleton, wisconsin",wisconsin,0,midwest,313,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,314,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,315,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,316,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,317,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,319,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,320,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,321,1,0,0,0,2,1,0,0,1,0,0,1,0,3,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,322,1,0,0,0,2,1,0,1,0,0,0,1,1,0,0,2,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,324,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,325,3,5,0,0,1,0,0,1,0,0,1,1,0,1,0,2,0,1,0
"appleton, wisconsin",wisconsin,0,midwest,326,0,1,0,0,0,1,3,0,1,0,0,1,1,0,0,4,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,327,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,328,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,329,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,2,0
"appleton, wisconsin",wisconsin,0,midwest,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,331,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,332,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"appleton, wisconsin",wisconsin,0,midwest,334,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,335,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,336,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"appleton, wisconsin",wisconsin,0,midwest,337,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,338,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0
"appleton, wisconsin",wisconsin,0,midwest,339,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,340,2,4,0,0,3,1,1,2,0,0,0,1,0,1,0,1,2,2,0
"appleton, wisconsin",wisconsin,0,midwest,341,1,1,0,0,0,1,6,1,0,0,1,2,3,3,1,0,0,1,0
"appleton, wisconsin",wisconsin,0,midwest,342,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,7,1,0,0
"appleton, wisconsin",wisconsin,0,midwest,343,1,1,0,0,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,344,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,345,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,346,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"appleton, wisconsin",wisconsin,0,midwest,347,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,298,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,1
"arlington heights, illinois",illinois,0,midwest,299,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,300,3,3,0,0,0,5,2,0,0,0,0,2,1,4,0,2,0,0,1
"arlington heights, illinois",illinois,0,midwest,301,3,1,1,0,1,8,0,1,0,0,2,0,0,2,0,4,0,0,0
"arlington heights, illinois",illinois,0,midwest,302,4,2,0,1,2,3,0,0,0,0,4,7,1,0,0,0,0,0,3
"arlington heights, illinois",illinois,0,midwest,303,4,2,0,0,0,4,0,3,1,1,2,1,1,2,0,2,0,1,1
"arlington heights, illinois",illinois,0,midwest,304,6,3,0,0,0,1,0,2,0,0,0,2,0,5,0,3,0,0,1
"arlington heights, illinois",illinois,0,midwest,305,5,5,2,0,0,3,0,4,0,0,0,4,0,0,0,3,0,3,4
"arlington heights, illinois",illinois,0,midwest,306,6,2,0,0,0,2,2,1,0,0,0,4,0,3,0,0,0,0,3
"arlington heights, illinois",illinois,0,midwest,307,3,1,0,0,2,9,0,1,0,0,2,9,2,4,0,6,0,0,0
"arlington heights, illinois",illinois,0,midwest,308,1,6,2,0,2,1,0,2,0,0,0,4,0,4,1,6,0,2,3
"arlington heights, illinois",illinois,0,midwest,309,3,3,1,0,0,5,0,6,0,0,0,4,0,3,0,5,0,0,0
"arlington heights, illinois",illinois,0,midwest,310,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2
"arlington heights, illinois",illinois,0,midwest,311,12,4,2,0,4,4,0,1,0,0,2,3,1,1,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,312,1,5,0,0,0,7,0,2,0,0,1,0,1,1,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,313,6,0,2,0,1,10,0,1,0,0,0,4,0,2,0,4,0,0,0
"arlington heights, illinois",illinois,0,midwest,314,0,0,0,0,0,5,0,2,0,0,0,3,0,4,0,1,0,0,0
"arlington heights, illinois",illinois,0,midwest,315,3,2,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,316,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0
"arlington heights, illinois",illinois,0,midwest,317,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,318,3,2,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,319,3,1,0,0,1,8,0,1,1,0,0,2,0,0,0,1,0,0,1
"arlington heights, illinois",illinois,0,midwest,320,4,1,0,0,1,4,0,0,0,0,0,2,1,0,0,0,0,0,2
"arlington heights, illinois",illinois,0,midwest,321,2,1,0,0,1,1,1,1,0,0,2,0,0,4,0,3,0,0,0
"arlington heights, illinois",illinois,0,midwest,322,10,0,1,0,1,1,0,2,0,0,0,1,0,2,0,0,0,0,0
"arlington heights, illinois",illinois,0,midwest,323,0,2,0,0,2,0,1,0,0,0,0,8,0,7,2,2,0,0,0
"arlington heights, illinois",illinois,0,midwest,324,5,4,4,0,1,8,0,4,0,0,0,0,1,3,0,2,0,0,0
"arlington heights, illinois",illinois,0,midwest,325,3,4,5,0,4,2,2,5,0,0,0,3,1,1,3,5,0,2,1
"arlington heights, illinois",illinois,0,midwest,326,4,1,0,0,0,3,0,2,0,0,2,1,1,1,2,1,0,0,0
"arlington heights, illinois",illinois,0,midwest,327,2,3,0,0,0,6,0,0,0,0,0,1,1,0,0,3,0,0,0
"arlington heights, illinois",illinois,0,midwest,328,4,3,0,0,1,3,0,2,0,0,4,4,0,1,0,1,0,1,0
"arlington heights, illinois",illinois,0,midwest,329,4,1,2,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,0
"arlington heights, illinois",illinois,0,midwest,330,4,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
"arlington heights, illinois",illinois,0,midwest,331,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,2,1,0
"arlington heights, illinois",illinois,0,midwest,332,4,3,0,0,1,4,0,0,2,0,1,4,0,0,1,7,0,0,5
"arlington heights, illinois",illinois,0,midwest,333,6,1,2,0,4,1,0,0,0,0,5,9,0,2,0,7,0,3,2
"arlington heights, illinois",illinois,0,midwest,334,2,1,1,0,1,1,0,0,0,0,0,1,0,1,0,4,0,3,3
"arlington heights, illinois",illinois,0,midwest,335,3,2,2,0,4,4,2,0,0,0,0,4,0,5,0,2,0,0,3
"arlington heights, illinois",illinois,0,midwest,336,7,2,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,3,5
"arlington heights, illinois",illinois,0,midwest,337,1,3,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,1,1
"arlington heights, illinois",illinois,0,midwest,338,1,1,0,0,2,1,0,2,0,0,1,2,0,0,0,2,0,0,0
"arlington heights, illinois",illinois,0,midwest,339,7,1,2,0,0,1,1,3,2,0,0,0,0,0,0,3,0,0,2
"arlington heights, illinois",illinois,0,midwest,340,3,6,0,0,4,0,0,5,0,0,2,2,0,1,0,2,1,0,0
"arlington heights, illinois",illinois,0,midwest,341,9,4,0,0,1,1,1,0,0,0,2,3,0,1,1,5,0,1,0
"arlington heights, illinois",illinois,0,midwest,342,9,12,4,0,4,3,1,4,0,0,7,11,0,8,1,14,0,1,2
"arlington heights, illinois",illinois,0,midwest,343,6,2,1,1,3,3,0,3,0,2,2,7,0,11,3,2,0,0,3
"arlington heights, illinois",illinois,0,midwest,344,6,1,2,0,1,16,0,4,0,0,2,6,0,7,0,3,2,1,0
"arlington heights, illinois",illinois,0,midwest,345,4,1,0,0,4,7,0,3,0,0,0,2,0,0,0,2,0,0,1
"arlington heights, illinois",illinois,0,midwest,346,5,2,2,0,6,11,0,6,0,0,5,6,2,3,2,3,0,0,1
"arlington heights, illinois",illinois,0,midwest,347,9,3,2,1,4,9,2,6,1,0,0,7,0,4,0,2,2,0,0
