"annotation_id"	"assigned"	"cause"	"city"	"cost-push-time"	"cost-time"	"created_at"	"demand-time"	"effect"	"expect-time"	"file_id"	"fiscal-time"	"govt-time"	"id"	"inflation-direction"	"international-time"	"lead_time"	"loc"	"monetary-time"	"month"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"region"	"savings-time"	"scope"	"social-time"	"state"	"supply-time"	"temporality"	"text"	"title"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"	"year"	"year_month"
1753	"az"	""	"louisville"	""	""	"2024-07-02T12:50:26.958174Z"	""	""	""	1868026623	""	""	59586	""	""	8.447	"louisville"	""	1	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	""	"Like 94 of the 100 biggest earners on a list published by the National Tax Bureau, Han is in the real-estate business, a tribute to the enormous inflation in the land prices in this crowded island country."	"Courier-Journal (1923-) The"	""	""	"2024-07-02T12:50:26.958197Z"	""	1974	"1974-01"
1754	"az"	""	"cincinnati"	""	""	"2024-07-02T12:50:36.030918Z"	""	""	""	1888675370	""	""	59587	""	""	5.272	"cincinnati"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"U is utilization, I is inflation jrXlS You and I are paying the bill."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-02T12:50:36.030938Z"	""	1975	"1975-12"
1755	"az"	""	"new york"	""	"present"	"2024-07-02T12:56:33.724760Z"	""	"cost"	""	120570912	""	""	59588	"inflation-up"	""	63.042	"new york, ny"	""	4	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"Also reflecting current Ilfestyles and the ""economic climate,"" according to Mr. Levine, were a series of ""inflation "" rooms, ranging in price from $2,100 for a patio, and $2,500' for a bedroom, to $12,000 for a split level living/dining room."	"New York Times  (1923-)"	""	""	"2024-07-02T12:59:34.502757Z"	""	1975	"1975-04"
1756	"az"	""	"detroit"	""	""	"2024-07-02T12:57:31.238747Z"	""	"savings"	""	1819014352	""	""	59589	"inflation-na"	""	54.123	"detroit"	""	3	"effect"	""	""	""	""	""	"midwest"	"general"	"local"	""	"michigan"	""	"general"	"As for silver as a hedge against inflation, it ranks well down on the list of traditional hedges."	"Detroit Free Press (1923-)"	""	""	"2024-07-02T12:57:31.238768Z"	""	1965	"1965-03"
1757	"az"	""	"minneapolis"	""	"present"	"2024-07-02T12:59:14.467139Z"	""	"cost"	""	1878497271	""	""	59590	"inflation-up"	""	99.09	"minneapolis"	""	3	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"He had pointed out that In his area man"" families had $.001 incomes incomes and homes that inflation had made worth $25,000."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-02T12:59:14.467159Z"	""	1976	"1976-03"
1771	"az"	"supply"	"los angeles"	""	""	"2024-07-02T14:03:36.385365Z"	""	""	""	158531471	""	""	59591	"inflation-same"	""	128.373	"los angeles, calif"	""	4	"cause"	""	""	""	""	""	"west"	""	"local"	""	"california"	"present"	"future"	"But an energy price rise in the short run would help to stabilize the dollar and to reduce U.S. dependence on imported oil, he said, so that it would have a ""stabilizing"" influence on the inflation rate, On other issues, Blumenthal said: -Unemployment, at 6.1% in Feb- ruary, will ""continue to fall gradually."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-02T14:03:36.385391Z"	""	1978	"1978-04"
1775	"az"	""	"norfolk"	""	""	"2024-07-02T14:42:38.633662Z"	""	""	""	569250670	""	""	59592	""	""	140.648	"norfolk, va"	""	1	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"virginia"	""	""	"The summing-up for the past 12 months produced lugubrious litany of political corruption inflation fuel shortages and assorted other crises foreign and domestic BEFORE WE sink too deeply in 1974, we need to be reminded that 1973 was not as villainous as it has been pictured For unless the prevailing impression is changed before it hardens 1973 will acquire permanent stigma of the type that sullies the good name of 1929."	"New Journal and Guide (1916-)"	""	""	"2024-07-02T14:42:38.633682Z"	""	1974	"1974-01"
1777	"az"	""	"chicago"	""	""	"2024-07-02T14:42:53.980315Z"	""	""	""	169312030	""	""	59593	""	""	7.264	"chicago, ill"	""	8	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"In the last 10 years expenditures for food away from home, expressed in constant dollars [adjusted for inflation], in- creased by 31.5 per cent."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-02T14:42:53.980341Z"	""	1974	"1974-08"
1778	"az"	""	"minneapolis"	""	""	"2024-07-02T14:43:14.194025Z"	""	""	""	1877562777	""	""	59594	""	""	11.259	"minneapolis"	""	1	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Also inflation, unemployment, unemployment, race relations, generation generation gaps, hair of all lengths, and politicians and psychiatrists of all kinds."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-02T14:43:14.194044Z"	""	1971	"1971-01"
1779	"az"	""	"los angeles"	""	""	"2024-07-02T14:43:31.289913Z"	""	""	""	158663441	""	""	59595	""	""	13.704	"los angeles, calif"	""	10	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"The council said the underlying rate of inflation-meaning that vola- tile changes in food and energy prices had not been counted-increased to more than 7% at an annual rate in calendar 1978, up from 6% last year."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-02T14:43:31.289934Z"	""	1978	"1978-10"
1782	"az"	"fiscal"	"minneapolis"	""	""	"2024-07-02T14:44:15.793755Z"	""	""	""	1876306256	"general"	""	59596	"inflation-down"	""	40.636	"minneapolis"	""	9	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"general"	"Gullander, president of the NAM, testified that in fighting inflation ""the principal principal effort must be on the side of reducing government spending."""	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-02T14:44:15.793775Z"	""	1966	"1966-09"
1783	"az"	""	"new york"	""	""	"2024-07-02T14:44:26.864302Z"	""	""	""	134293599	""	""	59597	""	""	7.303	"new york, ny"	""	2	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"This happened, as the chart shows. between 1965 and 196t, a time of economic expansion but also accelerating inflation."	"Wall Street Journal  (1923-)"	""	""	"2024-07-02T14:44:26.864322Z"	""	1978	"1978-02"
1785	"az"	""	"new york"	""	""	"2024-07-02T14:44:47.450550Z"	""	""	""	119378577	""	""	59598	""	""	13.127	"new york, ny"	""	3	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"The recent change in Government policy, from fighting inflation to reducing unemployment, is self-evident."	"New York Times  (1923-)"	""	""	"2024-07-02T14:44:47.450570Z"	""	1971	"1971-03"
1789	"az"	""	"new york"	""	""	"2024-07-02T14:45:20.096500Z"	""	""	""	424013993	""	""	59599	""	""	24.844	"new york, ny"	""	11	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"While his advisers say they would be ''modest,'' perhaps not more than $20 billion above Mr. Carter's figure in 1985  when inflation assumptions are equalized, the Carter team says that Mr. Reagan has already promised so many new defense items that spending would have to grow  rapidly."	"New York Times"	""	""	"2024-07-02T14:45:20.096519Z"	""	1980	"1980-11"
1790	"az"	""	"new york"	"future"	""	"2024-07-02T14:46:00.971043Z"	""	"{""choices"":[""cost-push"",""govt"",""future""]}"	""	134476989	""	"future"	59600	"inflation-up"	""	54.513	"new york, ny"	""	2	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"What's News Business and Finance Spending cuts by the government appear more likely as a response to soaring inflation."	"Wall Street Journal  (1923-)"	""	""	"2024-07-02T14:46:17.317911Z"	""	1980	"1980-02"
1793	"az"	""	"indianapolis"	""	"future"	"2024-07-02T14:47:49.375349Z"	""	"cost"	""	1893013480	""	""	59601	"inflation-up"	""	657.69	"indianapolis"	""	12	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"indiana"	""	"present"	"""To cushion workers against the effects effects of inflation, unions are expected to demand not only 'normal' wage increases, increases, but also catch-up wage boosts and escalator clauses in their contracts;"" contracts;"" the board said in a summary of the Forum survey findings used for the 1976 forecast."	"Indianapolis Star (1923-)"	""	""	"2024-07-02T15:28:43.408671Z"	""	1975	"1975-12"
1805	"az"	""	"los angeles"	""	""	"2024-07-02T14:50:02.460553Z"	""	""	""	158342261	""	""	59602	""	""	21.817	"los angeles, calif"	""	7	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"""As a policy matter, we are not faced with a choice between compet- ing alternatives, but rather with a straightforward imperative to fight inflation if we want to conquer unem- ."""	"Los Angeles Times (1923-1995)"	""	""	"2024-07-02T14:50:09.766003Z"	""	1977	"1977-07"
1806	"az"	"expect"	"boston"	""	""	"2024-07-02T14:50:34.497011Z"	""	""	"present"	294017470	""	""	59603	"inflation-up"	""	21.682	"boston, mass"	""	11	"cause"	""	""	""	""	""	"northeast"	""	"local"	""	"massachusetts"	""	"present"	"""If the public thinks high inflation is here to stay, we're going to have a tough time,"" Matz said in a recent interview."	"Boston Globe (pre-1997 Fulltext)"	""	""	"2024-07-02T14:50:34.497031Z"	""	1980	"1980-11"
1807	"az"	""	"new york"	""	""	"2024-07-02T14:51:07.450962Z"	""	""	""	119897307	""	""	59604	""	""	18.117	"new york, ny"	""	5	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"The structure of the speech compresses into a single sentence: ""Although it is clearly unreasonable that I as Presidentlaboring full-time to bring peace to our generation and to combat inflation and to make it safe to walk the streets at  be held responsible for the excesses and minor illegalities of the entire execu- tive and political staffs, nevertheless, because I am that hind of man, I do accept responsibility, and commence my discharge of it here tonight by tiring two innocent men."""	"New York Times  (1923-)"	""	""	"2024-07-02T14:51:07.450980Z"	""	1973	"1973-05"
1808	"az"	"monetary"	"cincinnati"	""	""	"2024-07-02T14:51:41.135155Z"	""	""	""	1888350107	""	""	59605	"inflation-down"	""	30.182	"cincinnati"	"future"	1	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"future"	"President Nixon, like Britain's Britain's labortie Harold Wilson, Wilson, will use tight money to create some unemployment unemployment to cool off overheated inflation."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-02T14:51:41.135175Z"	""	1969	"1969-01"
1809	"az"	"other-cause"	"indianapolis"	""	""	"2024-07-02T14:52:11.718580Z"	""	""	""	1892774189	""	""	59606	"inflation-na"	""	22.279	"indianapolis"	""	3	"cause"	"general"	""	""	""	""	"midwest"	""	"local"	""	"indiana"	""	"general"	"It shatters the myth that Communist economic planning rules our inflation."	"Indianapolis Star (1923-)"	""	""	"2024-07-02T14:52:11.718597Z"	""	1972	"1972-03"
1812	"az"	""	"chicago"	""	""	"2024-07-02T14:52:38.623096Z"	""	""	""	169941242	""	""	59607	""	""	17.38	"chicago, ill"	""	7	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"Cost of Living Rise at 15-Month High BY LOUIS  [Chicago Tribune Press Service] WASHINGTON, July 23-Dr. Arthur F. Burns, chairman of the Federal Reserve Board, to- day endorsed President Nixon's decision to step up the fight against inflation, rather than stimulate the national economy to cut unemployment."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-02T14:52:38.623119Z"	""	1971	"1971-07"
1814	"az"	""	"washington"	""	""	"2024-07-02T14:53:26.209744Z"	""	"social"	""	147163737	""	""	59608	"inflation-na"	""	37.113	"washington, dc"	""	1	"effect"	""	""	""	""	""	"northeast"	""	"national"	"general"	"district of columbia"	""	"general"	"""The corrosive effects of inflation eat away at the ties that bind us together as a people,"" said President Carter Thursday in the third of the messages -- the budget, the State of the Union, and the Economic Report -- that make up the traditional January triad."	"Washington Post  (1974-) The"	""	""	"2024-07-02T14:53:26.209770Z"	""	1979	"1979-01"
1816	"az"	""	"chicago"	""	""	"2024-07-02T14:53:50.365130Z"	""	""	""	170125095	""	""	59609	""	""	11.886	"chicago, ill"	""	3	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"Remember some of those shocking Continued an page 2 How to beat inflation: Spend now Continued from page 1 prices I mentioned at the outset?"	"Chicago Tribune (1963-1996)"	""	""	"2024-07-02T14:53:50.365156Z"	""	1980	"1980-03"
1818	"az"	""	"los angeles"	""	""	"2024-07-02T14:54:06.750215Z"	""	""	""	162985298	""	""	59610	""	""	6.677	"los angeles, calif"	""	12	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"When the salaries are compared to inflation, howev- er, the study found that faculty at both the University of California and the state college system now earn 3.2% less than in 1974-75 in ""real dollars."""	"Los Angeles Times (1923-1995)"	""	""	"2024-07-02T14:54:06.750273Z"	""	1980	"1980-12"
1819	"az"	""	"chicago"	""	""	"2024-07-02T14:54:26.726376Z"	""	""	""	170042410	""	""	59611	""	""	12.985	"chicago, ill"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"Besides, some say, when inflation gets into double figures, 2 per cent or 3 per cent shrinks in significance."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-02T14:54:26.726400Z"	""	1979	"1979-12"
1825	"az"	""	"cincinnati"	""	""	"2024-07-02T14:56:15.487060Z"	""	"savings"	""	1888418214	""	""	59612	"inflation-up"	""	28.649	"cincinnati"	""	11	"effect"	""	""	""	""	""	"midwest"	"present"	"local"	""	"ohio"	""	"present"	"We have filed for the increase so that we can assure adequate earnings to attract investors investors in a money market which, like everything everything else, has felt the impact of inflation."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-02T14:56:15.487078Z"	""	1970	"1970-11"
1828	"az"	""	"st louis"	""	""	"2024-07-02T14:59:26.223987Z"	""	"social"	""	1886755072	""	""	59613	"inflation-na"	""	233.144	"st louis"	""	8	"effect"	""	""	""	""	""	"midwest"	""	"local"	"present"	"missouri"	""	"present"	"He said inflation was every American's problem and that the nation's economic, military and spiritual strength depended on solving it."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-02T15:01:06.448638Z"	""	1960	"1960-08"
1830	"az"	""	"new york"	""	""	"2024-07-02T22:36:34.726879Z"	""	""	""	423975152	""	""	59614	""	""	3.73	"new york, ny"	""	9	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"He expects double-digit inflation to return within a year."	"New York Times"	""	""	"2024-07-02T22:36:34.726899Z"	""	1980	"1980-09"
1831	"az"	""	"cincinnati"	""	""	"2024-07-02T22:36:57.617221Z"	""	""	""	1888915101	""	""	59615	""	""	19.299	"cincinnati"	""	3	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"""We should have a list In two weeks of things that are feasible that make sense"" in the effort to slow Inflation of food costs, Kahn told the Senate Budget Committee."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-02T22:36:57.617241Z"	""	1979	"1979-03"
1846	"az"	""	"boston"	""	""	"2024-07-03T00:15:36.338669Z"	""	"social"	""	1009982432	""	""	59616	"inflation-up"	""	111.967	"boston, mass"	""	9	"effect"	""	""	""	""	""	"northeast"	""	"local"	"present"	"massachusetts"	""	"present"	"The unofficial Broder poll DAVID If you report politics it helps lot to fix clearly in your mind what the voters are thinking and saying before you are Inundated in the rhetoric of the candidates For that reason have begun every presidential campaign year since 1968 by doing several weeks of door-knocking on my own This year concentrated on two sets of precincts in the Dallas and De troit metropolitan areas picked by elections expert Richard Scammon as being typical of their states These precincts are key battle grounds If either Jimmy Carter or Ronald Reagan carries both Michi gan and Texas he Is virtually as sured of winning the election If the two states split as they did four years ago we are almost certain to have an other cliff-hanger Talking to voters In their homes this way you don't reach enough peo ple for your findings to have any sta tistical validity But you sure get Into your mind the hopes and fears that form the mental lens through which the American people view this elec tion On subjective basis come away with Ihe feeling that Jimmy Carter has an uphill climb to reelection maybe tougher race than the na tional polls now Indicate Carter has closed ground in the past month His main challenger Reagan has made some slips the vot ers have noted disapprovingly But as in the primaries those verbal gaffes do not seem to cause continu ing erosion of support Voters seem forgiving of Reagan In part because there is an almost universal impres sion so far unchallenged by the Democrats that he was compe tent effective governor of California John Anderson the Independent Is only marginally in the voters' con sciousness Most of them know some one of that name Is running but they don't know much about him or what he stands for The televised debates starting next Sunday will fill in some of that missing picture and very like ly Increase Anderson's support at least for awhile The peril to Anderson Is that even those who find him an attractive op tion are skeptical about whether he can win And the word spoiler comes up much too often to be com fortable for Anderson's prospects But lor now the voters' decisions seem to revolve around their judg ment of Jimmy Carter and his record and that is why he Is In trouble If you find self-described Demo crat over 45, black an Hispanic schoolteacher or another government employee at home you have probably met somebody who Is sticking with Carter So are number of women who tell you that whatever his other failings this President for four years has avoided drafting their sons 6r sending them into wjr The peace issue may grow as the campaign de But voters under 45 particular ly men are turning away from Carter In droves because of unem ployment Inflation the hostages In Iran and the pervasive sense they ex pressed that America has been Ished not enhanced in the eyes of the world during Ills Dallas policeman In his early 40s said something striking To me he said Reagan is another John Kennedy He just belongs to different party How Is that asked Reagan's motto is 'Let's make America great again he said To me that s what John Kennedy meant when he told people to ask what they could do for their country not just ask what their country could do for them Kennedy took the re- 1 for being leader Carter he Just tells you It's everybody else s fault things are going so bad If this election were simply refer- endum on Carter's first term the feel- ing you get In these precincts is the President would lose and lose bad ly But there are misgivings some serious about the alternatives and that Is what makes the outcome un certain What you sense over and over again Is the feeling that the chal lenges facing America seem to dwarf the dimensions of the men who as- to lis leadership The voters met do not think they have been given choice of three strong men of ished reputation and superb cations Quite the contrary report- er is asked insistently How come these are the only alternatives The Irony Is that these really are popular choices Carter and Reagan won with more primary election votes 1 than any previous pair of major-par- ty nominees ever accumulated John Anderson Is on the ballot by petition of hundreds of thousands of other citizens That ought to be source of com fort to the voters as they face their choice But It obviously Is not Voters under 45 particularly men are turning away from Carter in droves"	"Boston Globe (1960-)"	""	""	"2024-07-03T00:15:36.338690Z"	""	1980	"1980-09"
